time,flow_id,mission,src,dst,path,hop_count,traffic_demand,key_demand,security_req,priority,path_available,service_feasible,key_feasible,resource_feasible,secure_feasible,functional_score,q_path_raw,p_path_raw,q_path_norm,p_path_norm,q_share,trust_path,latency_path,risk_path,degradation_path,security_level,security_margin,service_deficit,key_deficit,qkd_edge_fraction,method,selection_score,selection_status,allocated,SCI,regime,secure_feasible_ratio,allocated_ratio
2,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> BS_2 -> UAV_1 -> GW_1 -> BS_1,4.0,4.5,0.02,0.44,0.78,True,True,True,True,False,-0.20893288134298854,0.026833264748653038,10.861348156684311,0.1979161616914759,0.43231401836943717,0.31403789909322793,0.8698090082202449,42.18317591648755,0.2103425628126028,0.9208897890499887,0.2747531790050124,-0.1652468209949876,0.0,0.0,0.5,pqc_trust,0.4173124399351822,best_effort_allocated,True,0.09546890614179893,sparse,0.2,0.6
3,F1,satellite_telemetry_backhaul,SAT_1,DC_1,BLOCKED,,7.0,0.05,0.58,1.0,False,False,False,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,-0.58,1.0,1.0,0.0,pqc_trust,-1.0,blocked,False,0.0568913300001624,sparse,0.2,0.2
3,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,True,False,False,False,-0.5203917109545863,0.00717110867948847,5.520634369430267,0.05289249438005975,0.2197376968095832,0.19400820631515261,0.8424603791916271,62.39676073536743,0.2851001040424492,0.9488844045297911,0.09331411889550324,-0.4266858811044968,0.0,0.5966251367787735,0.6666666666666666,pqc_trust,0.27627998036889945,degraded_unallocated,False,0.0568913300001624,sparse,0.2,0.2
3,F3,uav_control_and_data_return,UAV_1,DC_1,BLOCKED,,6.0,0.03,0.48,0.88,False,False,False,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,-0.48,1.0,1.0,0.0,pqc_trust,-1.0,blocked,False,0.0568913300001624,sparse,0.2,0.2
3,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.49712648559443867,0.11936429126300331,16.639231182989167,0.8804043261632135,0.6622909782032106,0.5706922965742677,0.8840566947538864,8.55697062387404,0.13875108184379498,0.5911747148695545,0.7567457924270673,0.2967457924270673,0.0,0.0,0.5,pqc_trust,0.5973988811736861,secure_allocated,True,0.0568913300001624,sparse,0.2,0.2
3,F4,gateway_to_edge_service_sync,GW_2,BS_1,BLOCKED,,4.5,0.02,0.44,0.78,False,False,False,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,-0.44,1.0,1.0,0.0,pqc_trust,-1.0,blocked,False,0.0568913300001624,sparse,0.2,0.2
4,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> UAV_1 -> BS_2 -> DC_1,3.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.6406584907634041,0.0,5.960034571553119,0.0,0.2372271340609955,0.0,0.84700308618959,47.48459615851147,0.25407425330754535,0.9192007779677821,0.07309288928915775,-0.5069071107108423,0.14856648977812587,1.0,0.6666666666666666,pqc_trust,0.29834783467303677,degraded_unallocated,False,0.09477172919254201,sparse,0.2,0.6
4,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> SAT_1 -> UAV_1 -> BS_2 -> BS_1,4.0,5.5,0.04,0.52,0.94,True,True,False,False,False,-0.6208429727617962,0.0,5.960034571553119,0.0,0.2372271340609955,0.0,0.8594685391904666,62.11494816557142,0.268521481069142,0.9801312701417596,0.07583528894935061,-0.4441647110506494,0.0,1.0,0.75,pqc_trust,0.28372295151831395,degraded_unallocated,False,0.09477172919254201,sparse,0.2,0.6
4,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,False,0.08206337196089998,0.03561939502889246,17.68514447573081,0.26272069432940354,0.7039214435863571,0.2717869250929538,0.907450533760291,14.473019655830411,0.1841573656640443,0.67580499847338,0.4409001489222966,-0.03909985107770336,0.0,0.0,0.5,pqc_trust,0.6240843858328058,best_effort_allocated,True,0.09477172919254201,sparse,0.2,0.6
4,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.40838197264499765,0.09383653880130384,17.46838898651219,0.6921173312278208,0.6952939292855596,0.4988552067623542,0.8863458743878716,8.629930002924404,0.1426781544390503,0.5954674119215637,0.668542892719135,0.208542892719135,0.0,0.0,0.5,pqc_trust,0.6177218751662565,secure_allocated,True,0.09477172919254201,sparse,0.2,0.6
4,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> BS_2 -> UAV_1 -> GW_1 -> BS_1,4.0,4.5,0.02,0.44,0.78,True,True,True,True,False,-0.18443930934376954,0.028119395028892463,11.685144475730809,0.2074023710992576,0.4651035663949064,0.3084022899070054,0.8701787191786206,40.0933331115721,0.20701216625479815,0.9168397568935488,0.2948072272015961,-0.14519277279840392,0.0,0.0,0.5,pqc_trust,0.4385414864534985,best_effort_allocated,True,0.09477172919254201,sparse,0.2,0.6
5,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> UAV_1 -> BS_2 -> DC_1,3.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.6679118421470154,0.0,5.55743754913294,0.0,0.22120257301799784,0.0,0.8417354218056392,45.03025713816584,0.2606877889340004,0.9128786648706855,0.06472295065533964,-0.5152770493446603,0.2060803501238657,1.0,0.6666666666666666,pqc_trust,0.28913421926549243,degraded_unallocated,False,0.3081288201299051,transition,0.6,0.6
5,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.498783534316958,0.00844541910897341,5.398136489410558,0.06229152321123228,0.21486191619845654,0.22475464617688837,0.8502966528170385,57.6223244138554,0.2745920746881962,0.95127322669453,0.09801346367523164,-0.42198653632476835,0.01852063828898939,0.5249451751202457,0.6666666666666666,pqc_trust,0.2786556858336348,degraded_unallocated,False,0.3081288201299051,transition,0.6,0.6
5,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.14160461432187946,0.04469973331926439,17.88094316536403,0.32969523947418555,0.7117148148222027,0.3165854200408491,0.9053109993836788,14.0914444886245,0.18467881285368093,0.6548278120731686,0.48077246824520264,0.0007724682452026621,0.0,0.0,0.5,pqc_trust,0.6284926275972041,secure_allocated,True,0.3081288201299051,transition,0.6,0.6
5,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.43173757352686276,0.10129362848665116,17.742046603472556,0.7471191575705183,0.7061863178121839,0.5140826689404564,0.8722334459146194,8.476205881651495,0.15322944879145567,0.6099852733341973,0.7005907377804841,0.24059073778048407,0.0,0.0,0.5,pqc_trust,0.620836808048809,secure_allocated,True,0.3081288201299051,transition,0.6,0.6
5,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,True,0.07492259500956351,0.08188544019872786,9.695819634074319,0.603968699834135,0.3859225104401361,0.6101364408183726,0.8267127981579482,21.091757746148883,0.20451222513415593,0.9017907573052034,0.4677247302015841,0.027724730201584113,0.0,0.0,0.6666666666666666,pqc_trust,0.4009674753812645,secure_allocated,True,0.3081288201299051,transition,0.6,0.6
6,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> SAT_2 -> GW_2 -> BS_3 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.726323892968028,0.0,4.9155726386415965,0.0,0.19565443712346064,0.0,0.8777350190753572,50.15563071092361,0.254618832979739,0.9515022445952956,0.061146200902135864,-0.5188537990978641,0.2977753373369148,1.0,0.5,pqc_trust,0.2717174755452692,degraded_unallocated,False,0.0910022889464131,sparse,0.2,0.4
6,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.37636899598314105,0.016107276112553165,5.146456099296936,0.11880366751352325,0.2048442867821813,0.3670768374607953,0.81283660279746,36.61594442424852,0.25018544267774867,0.9055837100011441,0.11634599879986057,-0.40365400120013945,0.06428070921873896,0.09396571866888441,0.6666666666666666,pqc_trust,0.27798456167169977,degraded_unallocated,False,0.0910022889464131,sparse,0.2,0.4
6,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> GW_1 -> BS_2 -> DC_1,3.0,6.0,0.03,0.48,0.88,True,True,True,True,False,-0.06850408081281291,0.024619082334801624,14.256724280436629,0.18158484723015095,0.5674601047262813,0.24242182896482925,0.8754487134782777,16.17079484902878,0.15323500121694214,0.7156719742527496,0.3278274300686307,-0.1521725699313693,0.0,0.0,0.3333333333333333,pqc_trust,0.525518684811018,best_effort_allocated,True,0.0910022889464131,sparse,0.2,0.4
6,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.4064650865271615,0.09186327603038238,18.25867208311282,0.677562986190508,0.7267495512039677,0.48248731542882933,0.8769953955912486,8.400320007338049,0.15451179818204397,0.5865347100127057,0.6726359274766396,0.21263592747663956,0.0,0.0,0.5,pqc_trust,0.634418355615056,secure_allocated,True,0.0910022889464131,sparse,0.2,0.4
6,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> SAT_2 -> UAV_2 -> BS_2 -> BS_1,4.0,4.5,0.02,0.44,0.78,True,True,False,False,False,-0.6607759953806938,0.0,4.9155726386415965,0.0,0.19565443712346064,0.0,0.8073228263431655,64.30993872211255,0.3216214710990532,0.9762051127638574,0.0456555185010537,-0.3943444814989463,0.0,1.0,0.75,pqc_trust,0.244206411754389,degraded_unallocated,False,0.0910022889464131,sparse,0.2,0.4
7,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> UAV_1 -> BS_2 -> DC_1,3.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.6677437728351838,0.0,5.509356101698102,0.0,0.21928878814988445,0.0,0.8389290937308623,44.71805301561725,0.2532870901236434,0.9118474010649307,0.0632443552882377,-0.5167556447117623,0.21294912832884258,1.0,0.6666666666666666,pqc_trust,0.2875029092117142,degraded_unallocated,False,0.20401525910167334,sparse,0.4,0.6
7,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,True,False,False,-0.32531929209476407,0.020091350799873994,5.467401517870938,0.14818931169035743,0.2176188707085421,0.40510113994323604,0.790998710045188,37.31658206479473,0.2542234102427811,0.8969756221745211,0.1334523294584819,-0.3865476705415181,0.00592699675073857,0.0,0.6666666666666666,pqc_trust,0.27969939249106596,degraded_unallocated,False,0.20401525910167334,sparse,0.4,0.6
7,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.15832359445627045,0.045839650288579246,18.379098464386093,0.3381030121893972,0.7315428799928896,0.316088730542031,0.9008554706032453,14.469448126664496,0.1844917247733453,0.651927528127419,0.49333915623368274,0.013339156233682758,0.0,0.0,0.5,pqc_trust,0.63901098195788,secure_allocated,True,0.20401525910167334,sparse,0.4,0.6
7,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.47834153781872824,0.10915646827780906,19.042077317660166,0.8051137059804017,0.7579314137198456,0.5150930679050405,0.8578842919689184,8.429628124923347,0.16295072745067737,0.5698655822764086,0.7526162186963135,0.29261621869631343,0.0,0.0,0.5,pqc_trust,0.6483291815366906,secure_allocated,True,0.20401525910167334,sparse,0.4,0.6
7,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> BS_2 -> UAV_1 -> GW_1 -> BS_1,4.0,4.5,0.02,0.44,0.78,True,True,True,True,False,-0.12494436546866301,0.03833965028857925,12.379098464386093,0.2827846889592513,0.4927250028014389,0.3646436556030999,0.8557553678900918,37.26510203156378,0.20964879960158178,0.909515306411232,0.3455240111240559,-0.0944759888759441,0.0,0.0,0.5,pqc_trust,0.4534882722312917,best_effort_allocated,True,0.20401525910167334,sparse,0.4,0.6
8,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.5543701564577356,0.014412769919929014,5.422167194738495,0.10630536867631436,0.21581840987076173,0.3300140373237879,0.8299018339568797,49.73219726168833,0.24744840401073565,0.9610111573670832,0.11816464068432919,-0.46183535931567077,0.22540468646592934,0.487545958402524,0.75,pqc_trust,0.27215396632849514,degraded_unallocated,False,0.21303056415942423,sparse,0.4,0.6
8,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.4031461370809827,0.012811351039936901,5.422167194738495,0.09449366104561277,0.21581840987076173,0.30451171546941763,0.7891638816806865,35.958902231292186,0.25227373243860746,0.8965857309374567,0.10270585198668082,-0.4172941480133192,0.014151419138455523,0.2793615040035492,0.6666666666666666,pqc_trust,0.27911078478072415,degraded_unallocated,False,0.21303056415942423,sparse,0.4,0.6
8,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.19928526156979176,0.051523606175537744,18.8987052512366,0.3800266000534853,0.7522247782945409,0.3356380105343307,0.8918963961316858,14.490104976825545,0.19049655601265908,0.6385141405882224,0.5237329874109312,0.043732987410931234,0.0,0.0,0.5,pqc_trust,0.6491658925258681,secure_allocated,True,0.21303056415942423,sparse,0.4,0.6
8,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.5373209956211863,0.12204975082262523,19.39624904869925,0.9002116754886336,0.7720285038811748,0.5383267825964346,0.869772156144189,7.879299346068883,0.15146626632510166,0.5638195154208986,0.8138791226169987,0.35387912261699866,0.0,0.0,0.5,pqc_trust,0.6601446318225039,secure_allocated,True,0.21303056415942423,sparse,0.4,0.6
8,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> BS_2 -> UAV_1 -> GW_1 -> BS_1,4.0,4.5,0.02,0.44,0.78,True,True,True,True,False,-0.08061271959444091,0.044023606175537744,12.8987052512366,0.3247082768233394,0.5134069011030903,0.38742679452088685,0.8607527541039979,36.38359779582204,0.2050758013708871,0.9018868675926618,0.3789882636521068,-0.0610117363478932,0.0,0.0,0.5,pqc_trust,0.4677638107307781,best_effort_allocated,True,0.21303056415942423,sparse,0.4,0.6
9,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> UAV_1 -> BS_2 -> DC_1,3.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.6929454659189167,0.0,5.2940400646918215,0.0,0.21071856833603184,0.0,0.8234412556308831,48.71258832745656,0.2603438259175854,0.903363990281774,0.05598043199000859,-0.5240195680099914,0.24370856218688264,1.0,0.6666666666666666,pqc_trust,0.2756926430801203,degraded_unallocated,False,0.30656916278175556,transition,0.6,0.6
9,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.4522337074469265,0.009658392540964901,5.450321221955356,0.07123814406196359,0.21693902403981524,0.2472025959974858,0.781536730915441,37.88616681238972,0.26070722035562466,0.8845876792769911,0.08874162085339383,-0.4312583791466062,0.00903250509902617,0.45671541957072426,0.6666666666666666,pqc_trust,0.2765272803840766,degraded_unallocated,False,0.30656916278175556,transition,0.6,0.6
9,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.1485905123764764,0.0431051980548792,19.079419175088965,0.3179343038532354,0.7594177309067676,0.2951071642279492,0.8845840035592031,14.933797620662638,0.1977956090430411,0.6314478440491382,0.49121032681034954,0.011210326810349558,0.0,0.0,0.5,pqc_trust,0.6513429810993974,secure_allocated,True,0.30656916278175556,transition,0.6,0.6
9,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.4384780329749436,0.09626298958799274,19.57377521484953,0.7100142897505007,0.7790945742388327,0.47680482395918816,0.8436827929596674,7.968941382917237,0.1679216717360075,0.5309928948994027,0.7067106322213769,0.24671063222137685,0.0,0.0,0.5,pqc_trust,0.6577991838151743,secure_allocated,True,0.30656916278175556,transition,0.6,0.6
9,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,True,0.11824442493629674,0.0861330410580829,10.908299834222364,0.635298054139528,0.434182835029473,0.5940246904581548,0.8047900209042047,18.515684606168307,0.2150740910562777,0.8649817857223923,0.5018500101389284,0.06185001013892838,0.0,0.0,0.6666666666666666,pqc_trust,0.42624622701941717,secure_allocated,True,0.30656916278175556,transition,0.6,0.6
10,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> UAV_1 -> BS_2 -> DC_1,3.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.6940086550783998,0.0,5.302720611608904,0.0,0.21106407996729823,0.0,0.8094693268494848,48.84345258218806,0.2595646835166409,0.9002174290038963,0.05306208789217086,-0.5269379121078291,0.24246848405587088,1.0,0.6666666666666666,pqc_trust,0.2723153628852185,degraded_unallocated,False,0.30881308814907144,transition,0.6,0.6
10,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.37809422529860093,0.016486517363894844,5.220053442936876,0.12160086619671312,0.20777368034468466,0.3691871988093336,0.7635254376863864,37.042399945640234,0.2624491245162301,0.8797280452908822,0.10835422885430532,-0.41164577114569467,0.05089937401147715,0.07263339828091483,0.6666666666666666,pqc_trust,0.2671158876664592,degraded_unallocated,False,0.30881308814907144,transition,0.6,0.6
10,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.17472987987944033,0.04761917452204664,19.274597635744314,0.35122838508844084,0.7671864151813018,0.31404125285513973,0.8692930426106303,14.844485523509942,0.1985816877437763,0.6219763598451062,0.509653968004567,0.02965396800456699,0.0,0.0,0.5,pqc_trust,0.6522439698949818,secure_allocated,True,0.30881308814907144,transition,0.6,0.6
10,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.4562460978991575,0.09952039223582429,19.914136132161836,0.7340401634256312,0.7926419528640759,0.4808074684267395,0.8455146813113799,7.645122905252359,0.17098289537501365,0.5284860560495374,0.7264241985614348,0.2664241985614348,0.0,0.0,0.5,pqc_trust,0.6666122560126138,secure_allocated,True,0.30881308814907144,transition,0.6,0.6
10,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,True,0.03643116439855114,0.07111929729189195,11.119160706620463,0.5245600367324962,0.4425757260176149,0.5423851096570732,0.7932873043643655,18.875109208716463,0.22206138655194882,0.8651700739277484,0.44219030387096,0.0021903038709599754,0.0,0.0,0.6666666666666666,pqc_trust,0.4281546852555587,secure_allocated,True,0.30881308814907144,transition,0.6,0.6
11,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> UAV_1 -> BS_2 -> DC_1,3.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.7016609663601314,0.0,5.1793601159799305,0.0,0.20615396468473213,0.0,0.803171354914741,47.774268097379625,0.25965597217968467,0.8994706233627829,0.04946698218937246,-0.5305330178106274,0.26009141200286706,1.0,0.6666666666666666,pqc_trust,0.2685432298713588,degraded_unallocated,False,0.3052345801463789,transition,0.6,0.8
11,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,True,True,True,False,-0.3325744150182364,0.020407485999904367,5.516066676361494,0.1505210542476517,0.2195558890158588,0.40672907887826537,0.7496984288810565,36.74108323303095,0.2676363239183484,0.8669477711579288,0.12652038424717735,-0.39347961575282264,0.0,0.0,0.6666666666666666,pqc_trust,0.27093938236665777,best_effort_allocated,True,0.3052345801463789,transition,0.6,0.8
11,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.19965365284527956,0.05049680572645537,19.680028151521256,0.3724531495021256,0.7833237577023825,0.32225349648400803,0.864757471394601,15.170907320581936,0.1935045097913301,0.631957141929791,0.5275915668990534,0.04759156689905342,0.0,0.0,0.5,pqc_trust,0.6605639873456723,secure_allocated,True,0.3052345801463789,transition,0.6,0.8
11,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.27173441453017805,0.07908114959643708,15.73215248025204,0.5832848793049642,0.6261865431643346,0.4822642920442961,0.8134122217229202,7.766408682058856,0.18747649915227374,0.5211535160254379,0.5615413168207233,0.10154131682072326,0.0,0.0,0.5,pqc_trust,0.5586284952518896,secure_allocated,True,0.3052345801463789,transition,0.6,0.8
11,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,True,0.03219451080061518,0.0692425595004439,11.688138702499742,0.5107176383637557,0.4652227455417042,0.5233082335623784,0.7803736395915687,18.872035082113804,0.22873648229496732,0.8574762942051337,0.4419271373039776,0.0019271373039775885,0.0,0.0,0.6666666666666666,pqc_trust,0.43851663266543506,secure_allocated,True,0.3052345801463789,transition,0.6,0.8
12,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> UAV_1 -> BS_2 -> DC_1,3.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.699211142794162,0.0,5.399418503598016,0.0,0.21491294418291954,0.0,0.7808781560231576,48.08913585155507,0.27962254570390993,0.8975545299357383,0.04850401920740845,-0.5314959807925915,0.22865449948599778,1.0,0.6666666666666666,pqc_trust,0.2680049104194525,degraded_unallocated,False,0.09577233952958508,sparse,0.2,0.6
12,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,True,False,False,-0.4176076189549016,0.01985947193206856,4.8745960198947635,0.14647902500242393,0.19402344560619364,0.4301849109658612,0.7990388425111689,57.80889447859344,0.2836119549611076,0.936190136839893,0.12366255962657745,-0.39633744037342256,0.11370981456458845,0.0,0.6666666666666666,pqc_trust,0.25320755185649296,degraded_unallocated,False,0.09577233952958508,sparse,0.2,0.6
12,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.12920190836307288,0.04556579965606063,19.003670397719052,0.3360831511485379,0.7564027038715458,0.3076315813190638,0.8333692771738256,14.731452925720035,0.2266723212149702,0.6283198232836908,0.48856819085213304,0.008568190852133062,0.0,0.0,0.5,pqc_trust,0.6368719245683798,secure_allocated,True,0.09577233952958508,sparse,0.2,0.6
12,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> GW_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,False,-0.019314719925805537,0.05083600705470939,11.777262063266827,0.37495502266431907,0.4687701208461313,0.4444042299181225,0.7983363783565146,14.289374512935819,0.2076160639284939,0.726144310348545,0.3728058200845678,-0.08719417991543221,0.0,0.0,0.5,pqc_trust,0.45584360493775233,best_effort_allocated,True,0.09577233952958508,sparse,0.2,0.6
12,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> BS_2 -> UAV_1 -> GW_1 -> BS_1,4.0,4.5,0.02,0.44,0.78,True,True,True,True,False,-0.15023587370713504,0.03806579965606063,12.03608171328944,0.28076482791839197,0.4790719140784371,0.36950678007561216,0.8204899809359303,37.59415047522765,0.2275936236585649,0.8892513938418017,0.3305108124963169,-0.10948918750368308,0.0,0.0,0.5,pqc_trust,0.4362497383483855,best_effort_allocated,True,0.09577233952958508,sparse,0.2,0.6
13,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> SAT_2 -> GW_2 -> BS_3 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.6978252388985758,0.0,5.397512370599736,0.0,0.2148370744102039,0.0,0.8216888402704121,50.12082089796829,0.2477800278304476,0.9221536254904137,0.057448228344082405,-0.5225517716559176,0.22892680420003778,1.0,0.5,pqc_trust,0.26923988008514754,degraded_unallocated,False,0.10070600403629615,sparse,0.2,0.6
13,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.4350811285465838,0.012946399658898477,5.272169044397361,0.09548974946634627,0.20984803656290946,0.31273479351552314,0.7310377351502186,36.64826153754769,0.279877443916379,0.8596395930320373,0.0877792803928478,-0.43222071960715225,0.041423810109570684,0.2717650191869606,0.6666666666666666,pqc_trust,0.26051447264901695,degraded_unallocated,False,0.10070600403629615,sparse,0.2,0.6
13,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,False,0.0947001395427446,0.041829961761588645,18.177400183428198,0.30852844605762736,0.7235146874443014,0.2989491776479619,0.8379866275685801,14.769708146540182,0.2173393370026918,0.6202540346705706,0.45962931274671825,-0.020370687253281727,0.0,0.0,0.5,pqc_trust,0.6182666736561477,best_effort_allocated,True,0.10070600403629615,sparse,0.2,0.6
13,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.5089271518290293,0.11402468957302019,21.21801627173774,0.8410206178689842,0.8445402673716775,0.49895594115480707,0.8023545181136349,8.212521916425057,0.19245232974999443,0.4887597239960516,0.7991224541301959,0.33912245413019587,0.0,0.0,0.5,pqc_trust,0.6865640246099177,secure_allocated,True,0.10070600403629615,sparse,0.2,0.6
